"Rnk","Player","Mean_Rating"
1534,"Holinka,Henning",0.276184153029103
1535,"Smirin,I",0.27603407441631
1536,"Golis,Wiktor",0.276020733937942
1537,"Daghli,Arash",0.275914754809806
1538,"Baumegger,S",0.27579666860583
1539,"Petrovskiy,Vadym",0.275762434361137
1540,"Ozsakallioglu,Okan",0.275675929146983
1541,"Arca,Christian Gian Karlo",0.275670900161103
1542,"Andronescu,M",0.275659000094732
1543,"Assaad,Joe",0.275453169601548
1544,"Waddington,M",0.27537991032206
1545,"Defromont,Benjamin",0.275361916864596
1546,"Kassios,Dimitrios",0.275286954521461
1547,"Naoum,S",0.275153276919906
1548,"Kiolbasa,Oliwia",0.275111761757846
1549,"Atlas,V",0.275104033897349
1550,"Manish Anto,Cristiano F",0.274554529790677
1551,"Iordachescu,V",0.274531743060264
1552,"Tomiello,Lucas Costamilan",0.274099066902736
1553,"Taylor,Adam A",0.273990666670542
1554,"Grot,Blazej",0.273954596505247
1555,"Efroimski,M",0.273920474718098
1556,"Gunina,V",0.273905595938761
1557,"Ernst,Robert",0.273722955597692
1558,"Sherman,Raem",0.273517833496515
1559,"Yeshas H",0.273495891239259
1560,"Unuk,Laura",0.273435585007945
1561,"Moen,A",0.273255349220609
1562,"Baum,Jonasz",0.27312637247207
1563,"Voit,Daria",0.273056236140493
1564,"Martin,Dennis",0.273040588431609
1565,"Barbosa,O PHI",0.272944471489808
1566,"Karas,Marek",0.272886699940057
1567,"Stany,G",0.272868933949989
1568,"Aadik Theophane Lenin",0.272838390729565
1569,"Vasquez Vargas,Henry Richard",0.272687885504885
1570,"Honey,Luke Anthony",0.272601242273639
1571,"Yurtseven,M",0.272522690452584
1572,"Kleimenov,Nikolay",0.272479842161912
1573,"Foerster,Erik",0.27243854697453
1574,"Alejandre Plasencia,R",0.272432379372832
1575,"Ortiz Verdezoto,Anahi",0.272406075238325
1576,"Koop,Alison Emily",0.27225463881203
1577,"Nestorovic,De",0.272156736642048
1578,"Uraev,I",0.272142784892975
1579,"Vagner,T",0.272017113216972
1580,"Tsaknakis,Zisis",0.272012360625334
1581,"Arnav,Maheshwari",0.271782044186798
1582,"Milov,V",0.271693943915717
1583,"Merry,Alan B",0.27164651824882
1584,"Pilley,Jack",0.271579807610952
1585,"Rosa,Antoni",0.271338837448827
1586,"Cabarkapa,N",0.271262672470884
1587,"Mrozowski,Patryk",0.271132258998349
1588,"Ellinger,Maximilian",0.270949757920648
1589,"Peralta,Fe",0.27083076394112
1590,"Movsziszian,K",0.270574413055496
1591,"Lindh,F",0.270559718978763
1592,"Skytte,R",0.270370371808096
1593,"Zheenbekov,N",0.269975353206039
1594,"Zhu,Chenwu",0.269975148693546
1595,"Vedmediuc,Artiom",0.269682068532684
1596,"Kolay,Alex",0.269220646824968
1597,"Manukyan,Artyom",0.269212424159662
1598,"Pauly,C",0.268925383352673
1599,"Berro,Mahdi",0.268793885726647
1600,"Riemersma,L",0.268700421869193
1601,"Goltseva,Ekaterina",0.268470183250356
1602,"Myrmus,Mateusz",0.268368928686748
1603,"Velten,P",0.268109621602422
1604,"Deglmann,L",0.267917451579306
1605,"Costello,Alexander",0.267622424570425
1606,"Tovmasian,V",0.267449373900084
1607,"Paehtz,E",0.267448640058895
1608,"Manakova,M",0.267350274950061
1609,"Belkhodja,S",0.267317867229589
1610,"Gonzalez Garcia,J2",0.267315436115132
1611,"Ali,Se",0.267146591187643
1612,"Alvarez Albiol,Victor",0.267060392391903
1613,"Banikas,H",0.266969601606504
1614,"Garcia,Gabriel Gonzaga",0.266907411132543
1615,"Salunke Siddhant",0.26685919818101
1616,"Popov,Tikhon",0.266853274023978
1617,"Grooten,Tommy",0.266705181272128
1618,"Paltrinieri,N",0.266632806948426
1619,"Smeets,Kobe",0.266367017074587
1620,"Rosh,Jain",0.266051293400692
1621,"Argandona Riveiro,I",0.265944130762567
1622,"Chernyavsky,A",0.265670990172459
1623,"Barria,Jose",0.265642614252244
1624,"Vitier Vazquez,C",0.2654456159111
1625,"Lin,Yingrui",0.265395769461692
1626,"Ibrayev,N",0.265360901334003
1627,"Katz,Alexander",0.265308361357944
1628,"Jiang,Tianyu",0.26518672002668
1629,"Sadykov,Ra",0.264942610948149
1630,"Vignesh Advaith Vemula",0.264630167357283
1631,"Pidluznij,Gleb",0.264614509184923
1632,"Xie,Bryan",0.264375101364374
1633,"Dedebas,Emre Emin",0.26435313176784
1634,"Dimakiling,O",0.264350702398906
1635,"Can,E",0.26429105678485
1636,"Motylev,A",0.264288054822629
1637,"Avirat Chauhan",0.264239145824745
1638,"Hamdouchi,H",0.264188165807177
1639,"Alizadeh,Mohammad Mahdi",0.264067931809603
1640,"Nothnagel,Marian Can",0.263961571259351
1641,"Dauw,Sterre",0.263938689415149
1642,"Ibrahimova,S",0.263926543994312
1643,"Krstulovic,Alex",0.263916252469999
1644,"Kellner,Anton",0.263836923089712
1645,"Vilaseca,L",0.263814466419804
1646,"Xylogiannopoulos,A",0.263755799929674
1647,"Batashevs,Arsens",0.263680843474363
1648,"Smirnov,Alexandr",0.263674059305584
1649,"Dauren,Darmen",0.263669594590192
1650,"Deng,Henry",0.26362578836124
1651,"Platzgummer,F",0.263376218744983
1652,"Hellers,F",0.263278561226131
1653,"Zhauynbay,Alimzhan",0.263237939536122
1654,"Aansh Nandan Nerurkar",0.263203838064565
1655,"Kuznetsov,Mi1",0.263079201236075
1656,"Saraci,Korab",0.263043773126605
1657,"Shagbazyan,Tar",0.262964685722312
1658,"Szajbely,Z",0.262791775998063
1659,"Kosma,Maria",0.262740426105243
1660,"Torkkola,Henri",0.262708179599928
1661,"O'Gorman,Tom",0.26269479970233
1662,"Bodrogi,Bendeguz",0.262672640269384
1663,"Laredo,G",0.26244491933045
1664,"Cervello Tost,Ferran",0.262286824568439
1665,"Alvarez Serrano,C",0.262204614508548
1666,"Cernov,Henrik",0.262029619404504
1667,"Krawczyk,Flawian",0.262026840188232
1668,"Nedilko,V",0.261955296893309
1669,"Gruenfeld,Y",0.26184482672167
1670,"Malikentzos,S",0.261832105847291
1671,"Kiousi,Panagiota",0.261805209920761
1672,"Hasanov,Zaur",0.261775721263837
1673,"Bravo Mallco,Kate Azumi",0.26172542014609
1674,"Valiyev,Shahin",0.261695072565257
1675,"Konow,P",0.261684477186318
1676,"Deepak,Laksshana",0.261674483338974
1677,"Raja,H",0.26161994396907
1678,"Bick,Gabriel James Koop",0.261483890046042
1679,"Alexieva,Silvia",0.261421679176523
1680,"Landman,Renzo",0.261281430525429
1681,"Filip,L",0.261269256380351
1682,"Madularea,David",0.261126491668489
1683,"Perdomo,L",0.261026626764424
1684,"Kolytas,Spiridon",0.260978984191079
1685,"Mei,Austin",0.260885592535809
1686,"Negrean,Andrei",0.260672565478506
1687,"Sierra Vallina,Lionel",0.260558795221809
1688,"Ismagilov,Damir",0.260517260242683
1689,"Vovinkina,N",0.260487289404155
1690,"Tarigan,Gilbert Elroy",0.260395801775459
1691,"Wang,Yanbin",0.260356222867005
1692,"Savicevic,V",0.260282480045242
1693,"Van Delft,M",0.260264145038777
1694,"Wang,Justin",0.260262122145808
1695,"Tzagarakis,Panagiotis",0.260188801614896
1696,"Panda,Vedic",0.260149629801122
1697,"Nazari,Arad",0.260047580557482
1698,"Yohan Yadav Tarala",0.259861617150241
1699,"Naiditsch,A",0.25975097680512
1700,"Wen Yang",0.259695805525712
1701,"Zhapova,Yana",0.259421021576053
1702,"Racis,Michal",0.259344094823525
1703,"Bayramov,Elvin",0.259174263176478
1704,"Gong,Sunle",0.259156198243939
1705,"Talwalkar,Vedant",0.259118356429604
1706,"Eminov,O",0.259109911373237
1707,"Wen Gehua",0.259105934038848
1708,"Marx,Jakob",0.258987817932622
1709,"Orujov,Farid",0.258817030538228
1710,"Kovchan,A",0.258616219924691
1711,"Gozzoli,Y",0.258205504494278
1712,"Akl,Jad Eli",0.258204458496745
1713,"Fantinel,T",0.258166812924005
1714,"Flynn,Jacob",0.257994880961139
1715,"Erne,Raphael",0.257872479381567
1716,"Sevgi,V",0.257824536548945
1717,"Zlatkov,Anton",0.25765313599984
1718,"Muminova,N",0.257600844565408
1719,"Fromm,Marius",0.257388971804116
1720,"Bartel,Mat",0.257360196946656
1721,"Tregubov,P",0.257360150873926
1722,"Zhang,Michelle",0.257203994162286
1723,"Khusnutdinov,R",0.257099809897355
1724,"Ribeiro,Gustavo",0.256818739999611
1725,"Shahade,G",0.256775995862989
1726,"Komarov,Di",0.256732248022215
1727,"Perez Candelas,Andres Eloy",0.256709416278206
1728,"Skripchenko,A",0.256704727257328
1729,"Henke,Jaron",0.256408746405442
1730,"Hofmann,Hans",0.256408093388623
1731,"Vergara Jofre,Felipe",0.256321521703904
1732,"Kurmangaliyeva,Liya",0.256286625317616
1733,"Guichard,P",0.256254844554126
1734,"Valmana Canto,J",0.256181624677974
1735,"Guliev,Sarh",0.256088007274055
1736,"Kuru,Atilla",0.255969595000717
1737,"Timmermans,M",0.255897168252594
1738,"Rakotomaharo,Fy Antenaina",0.255840186159071
1739,"Lajbl,Jan",0.255838444072925
1740,"Slepchuk,Danylo",0.255734215957511
1741,"Lacan Rus,David",0.25571859352923
1742,"Glek,I",0.25566978487477
1743,"Barp,Alberto",0.255656540948302
1744,"Martin Fuentes,A",0.255579597331516
1745,"Yakimova,Mariya",0.25548958702268
1746,"Chiang,Jacob",0.255392572633731
1747,"Quiring,Nikolai",0.255391370754742
1748,"Bassini,Emile",0.255235979184152
1749,"Faryma,Matviy",0.254981436847999
1750,"Tkhoruk,Roman",0.254930738838416
1751,"Tologontegin,S",0.254844602005943
1752,"Pena Duran,Dilson Alejandro",0.254769419491699
1753,"Aditya,Varun Gampa",0.254742252656612
1754,"Heins,Simon",0.254721321471339
1755,"Borisek,J",0.25466492386806
1756,"Boiarintsev,Vitaly",0.254566566046068
1757,"Ostanin,V",0.254518034326687
1758,"Lutterbach,Jakob",0.254488574122945
1759,"Medghoul,S",0.254487381253679
1760,"Mathieu,Phileas",0.25446052711935
1761,"Van der Lende,I",0.254394446922393
1762,"Fragkos,Vasileios",0.254329205834535
1763,"Maatman,Nick",0.254289216116867
1764,"Medina,V",0.254287937124824
1765,"Shonazarov,Orash",0.254255531099434
1766,"Otero Acosta,D",0.254067311388759
1767,"Laddha,Shubh Jayesh",0.253760433928251
1768,"Stathatos,Alexandros",0.2536959149808
1769,"Grapsa,G",0.253494131050229
1770,"Kovacevic,Bl",0.253386419000903
1771,"Konjicanin,M",0.253073360201293
1772,"Kuznecova,Marija",0.252925267428657
1773,"Sahakyan,Aleks",0.252653012443193
1774,"Stefanou,Konstantinos",0.252540964131466
1775,"Seres,L",0.252391694908278
1776,"Abdukhakimov,Akbarali",0.252298236770605
1777,"Khazhatuly,Alikhan",0.252245716504451
1778,"White,S",0.252240280726805
1779,"Emms,J",0.252046157726529
1780,"Corbu,George-Alexandru",0.252041682498627
1781,"Navoyan,Gagik",0.252026356925963
1782,"Kovalevskaya,E",0.251849122777105
1783,"Girya,O",0.251710355437108
1784,"Nurdinov,Iliya",0.251642403530271
1785,"Anetov,Amirzhan",0.251565854029421
1786,"Marszalek,Mac",0.251509962669285
1787,"Gastiaburo,H",0.251260391808061
1788,"Mullodzhanov,Nathaniel",0.251251308638493
1789,"Panelo,M",0.251234854155977
1790,"Raahul,V S",0.251097139184093
1791,"Chan Yi Ren,D",0.250906013306567
1792,"Tan,Ju2",0.250756407815117
1793,"Yurasov,Matfey",0.250746952806333
1794,"Tulchynskyi,Feliks",0.250702450636142
1795,"Vykouk,Jan",0.250701253431755
1796,"Ramien,David",0.250646041125898
1797,"Perez Rodriguez,Cesar Alejandro",0.250617641961473
1798,"Neugebauer,Martin",0.250515870969704
1799,"Stevanic,David",0.250462248288917
1800,"Luque Saiz,Andres",0.250422151601963
1801,"Xi,Qi",0.25029449468219
1802,"Suder,Jakub",0.250187969505658
1803,"Hort,M",0.250095337297951
1804,"Vagman,Roy",0.250091964940223
1805,"Yuan,Qingyu",0.249849619205337
1806,"Panjwani,R",0.24957710114322
1807,"Ragnarsson,Dagur",0.249562163927086
1808,"Velpula,Sarayu",0.24950864088383
1809,"Aaron,D",0.249403787789941
1810,"Lenaerts,L",0.249347916666929
1811,"Kuzmin,Roman",0.249309500894761
1812,"Garnier,R",0.248968211274235
1813,"Ozdemir,Serhan Berat",0.248855389272143
1814,"Davudov,Tunar",0.248779056644844
1815,"Xu,Ziyuan",0.248585601044696
1816,"Vega Gutierrez,S",0.24845284950204
1817,"Arabidze,M",0.248148442386693
1818,"Krishna Teja,N",0.24797931897993
1819,"Pajeken,Jakob Leon",0.247975845001241
1820,"Djurovic,Peko",0.247940695481779
1821,"Berezjuk,S",0.247926112984363
1822,"Maniati,Konstantina",0.247921693096918
1823,"Pang,Tao",0.247591531911172
1824,"Ozkan,Kaan",0.247464497107979
1825,"Theodoridis,Charalampos",0.247293408493538
1826,"Deak-Sala,Emilia",0.24702511154467
1827,"Olhovik,Andrei",0.247014013292084
1828,"Steinbauer,Sebastian",0.24698690729964
1829,"Staudner,O",0.246961652021315
1830,"Iermito,S",0.246950785078629
1831,"Kazakis,Mattheos Konstantinos",0.246889236693695
1832,"Muthaiah,AL",0.246798778143851
1833,"Del Rio de Angelis,S",0.246795531212636
1834,"Venkatesh,M",0.246473530384051
1835,"Scheglov,Gleb",0.246215718519181
1836,"Pieper,Dawid",0.246207193901419
1837,"Baruch,Amit",0.246186498483952
1838,"Filip,Andrei",0.24617142013832
1839,"Vaganian,R",0.245878666088594
1840,"Arpita,Mukherjee",0.245685005023362
1841,"Caprio,G",0.245666538843412
1842,"De Guzman,R",0.245479135373507
1843,"Klimakovs,S",0.245378883128519
1844,"Ermitsch,Magnus",0.245333127998139
1845,"Valdes Escobar,A",0.245325698897901
1846,"Ohanyan,Emin",0.245250988677134
1847,"Goluch,P",0.24515302236934
1848,"Varnam,L",0.245081829547108
1849,"Libiszewski,F",0.244786005667453
1850,"Ni,Shiqun",0.244635405859471
1851,"Sofronie,Vladimir",0.244478809734522
1852,"Bespalov,Elisei",0.244460675841399
1853,"Fandi,Mazen",0.244368172609053
1854,"Vairaj Sogerwal",0.244328528638096
1855,"Degraeve,Remy",0.244056438122435
1856,"Saniya Rafique Tadavi",0.244024687544953
1857,"Dominguez Exposito,Ibon",0.243921201952264
1858,"Beeke,B",0.243834105665917
1859,"Miljkovic,Mir1",0.243732980389209
1860,"Iljin,A",0.243722388499085
1861,"Ozbek,Ahmet Turan",0.243671805010752
1862,"Ghafourian,Amir Ali",0.243617062513436
1863,"Thanke,B",0.243470676357548
1864,"Soulier,Alfred",0.243449586379211
1865,"Golecki,Jan",0.243379765748781
1866,"Ollenberger,R",0.243376456159047
1867,"Park,Evan",0.243355419860175
1868,"Finokaliotis,G",0.243263429675635
1869,"Farid,F",0.243170472995345
1870,"Raghav V",0.243005349793194
1871,"Shkuratov,Vladimir",0.242967351598014
1872,"Kabanov,N",0.242936685226821
1873,"Bargsten,Justus",0.242907714942585
1874,"Baches Garcia,G",0.242792311340715
1875,"Souleidis,G",0.24270501684107
1876,"Karp,Ilya",0.24257611558512
1877,"Dudzinski,Pi",0.24247261304807
1878,"Gallegos,Ca",0.242333004851745
1879,"Kreken,Eivind Grunt",0.242264076806943
1880,"Al Tarbosh,W",0.241524422313604
1881,"Jackson,J",0.241501198390238
1882,"Willems,Niels",0.241451950973887
1883,"Eugene,Floryan",0.241304785163338
1884,"Belenkaya,D",0.241297090242124
1885,"Mimica,Matija",0.241263715748198
1886,"Labussiere,Victor",0.241249738866653
1887,"Tatarinov,Dmitry",0.241238705852595
1888,"Usov,Aleksandr E.",0.241179485706676
1889,"Pires,M",0.241006634260993
1890,"Antic,De",0.240894589993764
1891,"Kontogianni,Vasiliki (Vivian)",0.240598428868153
1892,"Zhukov,Ivan",0.24040969561006
1893,"Kalosha,Zhiulien Oleksii",0.240397296660793
1894,"Mainka,R",0.240382569103123
1895,"Bartos,J",0.240374487343495
1896,"Yurtoglu,Osman Talha",0.240358008550964
1897,"Atakishiyev,Elmar",0.240308327644991
1898,"Skatchkov,Valery",0.240268015634551
1899,"Degtiarev,E",0.240221463542504
1900,"Duboue,P",0.240197691308664
1901,"Lesniak,J",0.240159076950133
1902,"Besedes,Danilo",0.240116151356838
1903,"Zia,Tahsin Tajwar",0.240002341187005
1904,"Wagner,Dinara",0.239619347025707
1905,"Minko,Dmitry",0.239361401070568
1906,"Marrero Castellanos,Roisbel",0.239268100493624
1907,"Cori Quispe,Kevin Joel",0.239266281616953
1908,"Prabhu,Naveen",0.238995113027885
1909,"Aveskulov,V",0.238853113352003
1910,"Golenia,Wojciech",0.238530589960827
1911,"Javornik,Nik",0.23847300839896
1912,"Sibashvili,G",0.238249034826228
1913,"Sidorenja,Radion",0.23821134578764
1914,"Kurt,Sascha",0.238173385708215
1915,"Flom,Gabriel",0.238057211623761
1916,"Popilski,G",0.238013857005956
1917,"Gong Qianyun",0.238004293489238
1918,"Ergazakis,Ioannis",0.237972094409083
1919,"Cummings,D",0.237584296333011
1920,"Lopez Rayo,Santiago",0.237497153236126
1921,"Tang,Terrence",0.237409908251919
1922,"Titus,Andrew",0.237406164448183
1923,"Zhong,Kangmin",0.237287837228928
1924,"De Waele,Warre",0.237200778355643
1925,"Gschiel,Alexander",0.237151820857324
1926,"Crespo,E",0.237086075819564
1927,"Nevednichy,V",0.237004785232062
1928,"Kamphuis,Jasper",0.236850825620243
1929,"Kalezic,B",0.236766590499375
1930,"Yadegar,Radin",0.236721088121109
1931,"Anetov,Aisultan",0.236443230847923
1932,"Berchtenbreiter,M",0.236421264522726
1933,"Kurmann,O",0.236411127749542
1934,"Nakonechnyi,Oleksii",0.236361460651198
1935,"Dela Torre,Marife",0.236281900306304
1936,"Ouellet,Maili-Jade",0.236271263104439
1937,"Hajduk,Tomasz",0.23612581772619
1938,"Masague Artero,Guerau",0.236113070655517
1939,"Jetzl,Julian",0.236102490990722
1940,"Sanikidze,T",0.235942632751935
1941,"Sonhy,Jaime",0.235804038010982
1942,"Dunnington,A",0.235690847516116
1943,"Wong,J",0.235349055653622
1944,"Velikanov,A",0.235336853637184
1945,"Federer,Colin",0.235277556853172
1946,"Spencer,E",0.235104313586806
1947,"Gogolev,A",0.234982099132085
1948,"Chiu,Isaac",0.234794003369432
1949,"Morris-Suzuki,Alan H",0.234538218058381
1950,"Miranda Mesa,E",0.23444733982098
1951,"Cvitan,O",0.234094137461589
1952,"Kraemer,Mart",0.23404226977482
1953,"Pelletier,Y",0.233901027924531
1954,"Claure Verastegui,Rene David",0.233798500221975
1955,"Barria Zuniga,D",0.233771904172877
1956,"Zambo,Z",0.233443223638955
1957,"Radovic,Luka",0.233375725689739
1958,"Nawalaniec,Adam",0.233333873701465
1959,"Syrov,Arkadi",0.233201717427871
1960,"Chaqryan,Erik",0.233183492269849
1961,"Kuybokarov,Temur",0.23310967373381
1962,"Stojanovic,Da",0.233051736384508
1963,"Gallo Garcia,Kemel Antonio",0.233031889663183
1964,"Bezemer,A",0.232956129352763
1965,"Atabayev,M",0.232821921899961
1966,"Jones,Steven A",0.232808643698311
1967,"Shomoev,A",0.232542188756402
1968,"Vuckovic,Zarko",0.232370798796327
1969,"Hryzlova,Sofiia",0.232328818745101
1970,"Danis,Hrisovalantis",0.232259751837749
1971,"Deviprasath,Sharvesh",0.2321946895885
1972,"Hujbert,F",0.232136726347989
1973,"Pavlov,Nikolay",0.232118123370341
1974,"Ahmed,SN",0.231942121769363
1975,"Rojas Salas,Steven",0.231796169065414
1976,"Mukhsinov,Mukhammad Yusuf",0.231731639532358
1977,"Grutter,Tim",0.231706762026958
1978,"Tokhirjonova,Gulrukhbegim",0.231658334043487
1979,"Kristoferitsch,Daniel",0.231628996161166
1980,"Drechsler,C",0.231592835939555
1981,"Stefansson,H",0.231420840367465
1982,"Kantorik,M",0.231410418830172
1983,"Vidal Melendez,Ismael David",0.231257051465432
1984,"Tao,Sihan",0.231206499047336
1985,"Tomaszewski,K",0.231190836929579
1986,"Seder,Mohammed",0.230884090868855
1987,"Lewtak,Da",0.230785602998934
1988,"Seitaj,I",0.230691019685889
1989,"Rodriguez,Er",0.230666980100174
1990,"Musaev,E",0.230581334836101
1991,"Palchuk,Andrii",0.230569312009545
1992,"Burovic,Rijad",0.230394687073953
1993,"Aggelis,N",0.230376125131279
1994,"Ramos Silvera,Roberto Alejandro",0.230092630551466
1995,"Kamer,Kayra",0.230065064574958
1996,"Kuzhylnyi,Oleksandr",0.2300635577118
1997,"Zdorov,Egor Vit",0.230017750029506
1998,"Diao,Matthew Guo",0.229959823675013
1999,"Protasov,Nikolay",0.229906963241562
2000,"Guerra Mendez,J",0.229816936741934
2001,"Svejda,Karel",0.2297960756715
2002,"Galego,L",0.229718583067188
2003,"Protas,Jakub",0.229633717055024
2004,"Fiore,M",0.229556921937321
2005,"Teigset,Markus",0.229508367728359
2006,"Shyam,N",0.229432165453913
2007,"Espinosa Veloz,E",0.229386581365224
2008,"Tobak,Mikhail",0.229251143091918
2009,"Hungaski,R",0.229184786514439
2010,"Debevec,B",0.228739683433028
2011,"Heider,M",0.228627870450902
2012,"Cruz,Jon",0.228622017061775
2013,"Kshatriya,Nitin Vekhande",0.228591449264887
2014,"Darowicki,M",0.228509460073012
2015,"Mohammadi,Melika",0.228502179044267
2016,"Ignat,Matei-Marius",0.228413612693067
2017,"Linares Napoles,O",0.228344236094214
2018,"Ismail,Tamer",0.2283395308921
2019,"Zhuikov,Edgard",0.228148973309291
2020,"Peng,Hongchi",0.22805491689618
2021,"Nassr,Lina",0.227924986265632
2022,"Yu,Jason",0.227881743113885
2023,"Perea Fruet,Lorenzo",0.227603474700803
2024,"Urbani,Gabriel",0.227563546546823
2025,"Jaramillo Lopez,Ali Aaron",0.227525425066454
2026,"Tereshchenko,Eliza",0.227004450716216
2027,"Deshpande,Ani",0.227000523778491
2028,"Dolezal,C",0.226984974380145
2029,"Yu,Kaifeng",0.22675595099431
2030,"Carter,Emmanuel",0.22673356425862
2031,"Gara,T",0.226620311170569
2032,"Demirtas,Alper",0.226533203834425
2033,"Turski,Bartlomiej",0.226506368090611
2034,"Korley,K",0.22619674322791
2035,"Van Hesselingen,Guido",0.22612921271354
2036,"Kassis,A LIB",0.226081315005784
2037,"Sharapov,E",0.225995988348661
2038,"Craciun,Sasha-Matei",0.225981198659042
2039,"Fus,Jakub",0.225941853364145
2040,"Mac Farlane Patrick,Randy",0.225936887455266
2041,"Cayonlu,Arda",0.225768870129105
2042,"Nandhidhaa,P",0.225715711883528
2043,"Gunduz,Umut Erdem",0.225642395201644
2044,"Parvanyan,Ashot",0.225637982179106
2045,"Rychkov,O",0.225449277126877
2046,"Ansh,M Shah",0.225302441772556
2047,"Martinez Ramirez,L",0.225191083084583
2048,"Sadvakasov,D",0.22498222776299
2049,"Shubenkova,Veronika",0.224961561760599
2050,"Hernandez Santana,Andy Rody",0.224900964441117
2051,"Fejzullahu,A",0.224829854602135
2052,"Kozganbayev,E",0.224512185243647
2053,"Pietrzak,W",0.22447389501812
2054,"Cnejev,Vladimir-Alexandru",0.224467074682234
2055,"Potawad,Anirudhha",0.224389970303319
2056,"Bizhigitov,Zhangir",0.224336355273451
2057,"Sahidi,Samir",0.224244298983698
2058,"Uzcudun,Alfonso",0.224218426669902
2059,"Munz,J",0.224213300380197
2060,"Tan,Jun Ying",0.223972566918371
2061,"Sahiner,Firat",0.223945173122846
2062,"Kurdas,Halil Ibrahim",0.223915477134292
2063,"Pinero,C",0.223883379829229
2064,"Golizadeh,A",0.223854923413136
2065,"Djordjevic,Vu",0.223842890681376
2066,"Das,Aditeya",0.223583397108541
2067,"Holmsgaard,H",0.223554507939704
2068,"Thorfinnsson,Br",0.223390581085392
2069,"Brattgjerd,Isak Vinh",0.223269066751683
2070,"Neverov,V",0.223194443503943
2071,"Bicer,Atakan Mert",0.223170934722533
2072,"Shetty,Anshul",0.223074574856593
2073,"Sanz Wawer,Daniel",0.222783625671401
2074,"Grochal,J",0.222775668192284
2075,"Vujovic,Savo",0.222724500713448
2076,"Garner,Isaac",0.222718695778616
2077,"Dinesh,Rajan M",0.222361250172441
2078,"Otsuka,Shou",0.222314985085505
2079,"Haubro,M",0.222204114019622
2080,"Mehar,C",0.222048618809672
2081,"Agasarov,Benik",0.222014733969113
2082,"Jaeggi,D",0.221732374669908
2083,"Ploder,Udo",0.221688852957733
2084,"Sliwicka,Alicja",0.221685266516853
2085,"Lin Weiguo",0.221678692131233
2086,"Mirzoeva,E",0.221625431602054
2087,"Alvarado Diaz,A",0.221417898577243
2088,"Gubajdullin,A",0.221232882982448
2089,"Mayeregger,Arnold",0.221075945344026
2090,"Pereira,Rub",0.220855500384598
2091,"Palachev,P",0.220821852364227
2092,"Nytra,Ondrej",0.220804542852954
2093,"Neuschmied,S",0.220720116269791
2094,"Zhang Xiaowen",0.220631921953915
2095,"Pastar,S",0.220552162746816
2096,"Guzyo,Maksym",0.220378447576538
2097,"Keyser,Philipp",0.220225652683568
2098,"Brunello,S",0.219998733042033
2099,"Leitao,R",0.219991008896194
2100,"Van Roon,Sjoerd",0.219970492120128
2101,"Ahmed,Moustafa Elsayed",0.21985302747978
2102,"Vignesh,B",0.219771372833065
2103,"Doric,D",0.219655067946295
2104,"Zhang,Haoxuan",0.219647218044237
2105,"Tretiakov,A",0.219301358132963
2106,"Argiroudis,S",0.219295240948305
2107,"Cunha,Lucas Aguiar",0.219257101236436
2108,"Baturin-Vinogradov,Miroslav",0.219235335444643
2109,"Moeller,Maurin",0.219051010250982
2110,"Avdiu,Bardh",0.219032688002068
2111,"Priyanka,Nutakki",0.218854425397036
2112,"Helmer,Jan",0.218824114011355
2113,"Sek,K",0.218658190061426
2114,"Goldsworthy,P",0.218594451122089
2115,"Xie,Irene",0.218593110172234
2116,"Ince,Taylan Ruzgar",0.218547994318018
2117,"Mastoras,Ilias I.",0.218462935544008
2118,"Kienboeck,Benjamin",0.218460261219757
2119,"Hilby,Craig",0.21819513850582
2120,"Abdilkhair,Abilmansur",0.218166464884373
2121,"Rychagov,A",0.218156687721945
2122,"Nasibov,Rufat",0.218042088897831
2123,"Domingo Nunez,Alejandro",0.218005666638938
2124,"Nowak,Mikolaj",0.217806419686753
2125,"Davis,Cameron",0.217803795014867
2126,"Matsuura,E",0.21757660587501
2127,"Sukovic,Andrej",0.217337141279626
2128,"Malchereck,Zion",0.217163204937514
2129,"Kawulok,M",0.217147613322476
2130,"Safranek,William",0.217131274452303
2131,"Garrido Outon,Alex",0.217116148980412
2132,"Lebiedz,Oliver",0.217027126392963
2133,"Favaloro,Andrea",0.216948383825637
2134,"Bivol,A",0.216902382777308
2135,"Maltsevskaya,Aleksandra",0.216886495627579
2136,"Rodriques,E",0.216769312914042
2137,"Zeltsan,Joseph",0.216536229396342
2138,"Koulouris,Evangelos",0.216464351707057
2139,"Prestia,Paris",0.21627513107812
2140,"Soost,S",0.216173374208641
2141,"Demuth,A",0.215961727815503
2142,"Mis,Mieszko",0.215853571313543
2143,"Korneva,Marina",0.215802072155404
2144,"Eren,Ataberk",0.215757294755988
2145,"Tran Tuan Minh",0.215749503226379
2146,"Paris,Adolfo",0.215738808103396
2147,"Novik,Ma",0.21570165277248
2148,"Hasan,S BAN",0.215437164847634
2149,"Manzone,A",0.215226434863921
2150,"Stremavicius,Pijus",0.214897991010524
2151,"Torma,R",0.214828103184306
2152,"Contreras Huaman,Fiorella",0.214820457659542
2153,"Guo,Ethan",0.2148058949536
2154,"Babiy,Olga",0.214801119288746
2155,"Vidyarthi,Vyom",0.21461870478557
2156,"Webb,Ri",0.214398920997414
2157,"Iljin,T",0.214199175866309
2158,"Moysich,Dirk",0.214152027701377
2159,"Hovakimyan,Vache",0.214104143725255
